,Hard-U,Fe %,Cr %,Depth,Strikes/mm2,Static Force,Amplitude,Predict,Gradient
1220,200.0,11.6,29.9,1220.0,8571.4,50.0,50.0,200.02277,-0.000244140625
1221,200.0,11.6,29.9,1221.0,8571.4,50.0,50.0,200.02257,-0.0001983642578125
1222,200.0,11.6,29.9,1222.0,8571.4,50.0,50.0,200.02235,-0.000213623046875
1223,200.0,11.6,29.9,1223.0,8571.4,50.0,50.0,200.02211,-0.000244140625
1224,200.0,11.6,29.9,1224.0,8571.4,50.0,50.0,200.02191,-0.0001983642578125
1225,200.0,11.6,29.9,1225.0,8571.4,50.0,50.0,200.02167,-0.000244140625
1226,200.0,11.6,29.9,1226.0,8571.4,50.0,50.0,200.02145,-0.000213623046875
1227,200.0,11.6,29.9,1227.0,8571.4,50.0,50.0,200.02126,-0.0001983642578125
1228,200.0,11.6,29.9,1228.0,8571.4,50.0,50.0,200.02103,-0.0002288818359375
1229,200.0,11.6,29.9,1229.0,8571.4,50.0,50.0,200.02084,-0.00018310546875
1230,200.0,11.6,29.9,1230.0,8571.4,50.0,50.0,200.02063,-0.000213623046875
1231,200.0,11.6,29.9,1231.0,8571.4,50.0,50.0,200.0204,-0.0002288818359375
1232,200.0,11.6,29.9,1232.0,8571.4,50.0,50.0,200.02022,-0.00018310546875
1233,200.0,11.6,29.9,1233.0,8571.4,50.0,50.0,200.02002,-0.0001983642578125
1234,200.0,11.6,29.9,1234.0,8571.4,50.0,50.0,200.01982,-0.0001983642578125
1235,200.0,11.6,29.9,1235.0,8571.4,50.0,50.0,200.01962,-0.0001983642578125
1236,200.0,11.6,29.9,1236.0,8571.4,50.0,50.0,200.01942,-0.0001983642578125
1237,200.0,11.6,29.9,1237.0,8571.4,50.0,50.0,200.01924,-0.00018310546875
1238,200.0,11.6,29.9,1238.0,8571.4,50.0,50.0,200.01904,-0.0001983642578125
1239,200.0,11.6,29.9,1239.0,8571.4,50.0,50.0,200.01886,-0.00018310546875
1240,200.0,11.6,29.9,1240.0,8571.4,50.0,50.0,200.01865,-0.000213623046875
1241,200.0,11.6,29.9,1241.0,8571.4,50.0,50.0,200.01846,-0.00018310546875
1242,200.0,11.6,29.9,1242.0,8571.4,50.0,50.0,200.0183,-0.0001678466796875
1243,200.0,11.6,29.9,1243.0,8571.4,50.0,50.0,200.01813,-0.0001678466796875
1244,200.0,11.6,29.9,1244.0,8571.4,50.0,50.0,200.01794,-0.00018310546875
1245,200.0,11.6,29.9,1245.0,8571.4,50.0,50.0,200.01773,-0.000213623046875
1246,200.0,11.6,29.9,1246.0,8571.4,50.0,50.0,200.0176,-0.0001373291015625
1247,200.0,11.6,29.9,1247.0,8571.4,50.0,50.0,200.01743,-0.0001678466796875
1248,200.0,11.6,29.9,1248.0,8571.4,50.0,50.0,200.01724,-0.00018310546875
1249,200.0,11.6,29.9,1249.0,8571.4,50.0,50.0,200.01707,-0.0001678466796875
1250,200.0,11.6,29.9,1250.0,8571.4,50.0,50.0,200.01685,-0.0002288818359375
1251,200.0,11.6,29.9,1251.0,8571.4,50.0,50.0,200.01671,-0.0001373291015625
1252,200.0,11.6,29.9,1252.0,8571.4,50.0,50.0,200.0166,-0.0001068115234375
1253,200.0,11.6,29.9,1253.0,8571.4,50.0,50.0,200.01639,-0.000213623046875
1254,200.0,11.6,29.9,1254.0,8571.4,50.0,50.0,200.01622,-0.0001678466796875
1255,200.0,11.6,29.9,1255.0,8571.4,50.0,50.0,200.01608,-0.0001373291015625
1256,200.0,11.6,29.9,1256.0,8571.4,50.0,50.0,200.01587,-0.000213623046875
1257,200.0,11.6,29.9,1257.0,8571.4,50.0,50.0,200.01572,-0.000152587890625
1258,200.0,11.6,29.9,1258.0,8571.4,50.0,50.0,200.01558,-0.0001373291015625
1259,200.0,11.6,29.9,1259.0,8571.4,50.0,50.0,200.01546,-0.0001220703125
1260,200.0,11.6,29.9,1260.0,8571.4,50.0,50.0,200.01529,-0.0001678466796875
1261,200.0,11.6,29.9,1261.0,8571.4,50.0,50.0,200.01512,-0.0001678466796875
1262,200.0,11.6,29.9,1262.0,8571.4,50.0,50.0,200.015,-0.0001220703125
1263,200.0,11.6,29.9,1263.0,8571.4,50.0,50.0,200.01483,-0.0001678466796875
1264,200.0,11.6,29.9,1264.0,8571.4,50.0,50.0,200.0147,-0.0001373291015625
1265,200.0,11.6,29.9,1265.0,8571.4,50.0,50.0,200.01453,-0.0001678466796875
1266,200.0,11.6,29.9,1266.0,8571.4,50.0,50.0,200.01436,-0.0001678466796875
1267,200.0,11.6,29.9,1267.0,8571.4,50.0,50.0,200.01424,-0.0001220703125
1268,200.0,11.6,29.9,1268.0,8571.4,50.0,50.0,200.01413,-0.0001068115234375
1269,200.0,11.6,29.9,1269.0,8571.4,50.0,50.0,200.01396,-0.0001678466796875
1270,200.0,11.6,29.9,1270.0,8571.4,50.0,50.0,200.01381,-0.000152587890625
1271,200.0,11.6,29.9,1271.0,8571.4,50.0,50.0,200.01367,-0.0001373291015625
1272,200.0,11.6,29.9,1272.0,8571.4,50.0,50.0,200.01353,-0.0001373291015625
1273,200.0,11.6,29.9,1273.0,8571.4,50.0,50.0,200.01343,-0.0001068115234375
1274,200.0,11.6,29.9,1274.0,8571.4,50.0,50.0,200.01326,-0.0001678466796875
1275,200.0,11.6,29.9,1275.0,8571.4,50.0,50.0,200.01317,-9.1552734375e-05
1276,200.0,11.6,29.9,1276.0,8571.4,50.0,50.0,200.01302,-0.000152587890625
1277,200.0,11.6,29.9,1277.0,8571.4,50.0,50.0,200.01285,-0.0001678466796875
1278,200.0,11.6,29.9,1278.0,8571.4,50.0,50.0,200.01274,-0.0001068115234375
1279,200.0,11.6,29.9,1279.0,8571.4,50.0,50.0,200.01268,-6.103515625e-05
1280,200.0,11.6,29.9,1280.0,8571.4,50.0,50.0,200.01248,-0.0001983642578125
1281,200.0,11.6,29.9,1281.0,8571.4,50.0,50.0,200.01236,-0.0001220703125
1282,200.0,11.6,29.9,1282.0,8571.4,50.0,50.0,200.01227,-9.1552734375e-05
1283,200.0,11.6,29.9,1283.0,8571.4,50.0,50.0,200.01216,-0.0001068115234375
1284,200.0,11.6,29.9,1284.0,8571.4,50.0,50.0,200.01204,-0.0001220703125
1285,200.0,11.6,29.9,1285.0,8571.4,50.0,50.0,200.01193,-0.0001068115234375
1286,200.0,11.6,29.9,1286.0,8571.4,50.0,50.0,200.01178,-0.000152587890625
1287,200.0,11.6,29.9,1287.0,8571.4,50.0,50.0,200.01166,-0.0001220703125
1288,200.0,11.6,29.9,1288.0,8571.4,50.0,50.0,200.01157,-9.1552734375e-05
1289,200.0,11.6,29.9,1289.0,8571.4,50.0,50.0,200.01141,-0.000152587890625
1290,200.0,11.6,29.9,1290.0,8571.4,50.0,50.0,200.01134,-7.62939453125e-05
1291,200.0,11.6,29.9,1291.0,8571.4,50.0,50.0,200.0112,-0.0001373291015625
1292,200.0,11.6,29.9,1292.0,8571.4,50.0,50.0,200.01112,-7.62939453125e-05
1293,200.0,11.6,29.9,1293.0,8571.4,50.0,50.0,200.01097,-0.000152587890625
1294,200.0,11.6,29.9,1294.0,8571.4,50.0,50.0,200.0109,-7.62939453125e-05
1295,200.0,11.6,29.9,1295.0,8571.4,50.0,50.0,200.01076,-0.0001373291015625
1296,200.0,11.6,29.9,1296.0,8571.4,50.0,50.0,200.01067,-9.1552734375e-05
1297,200.0,11.6,29.9,1297.0,8571.4,50.0,50.0,200.01056,-0.0001068115234375
1298,200.0,11.6,29.9,1298.0,8571.4,50.0,50.0,200.01047,-9.1552734375e-05
1299,200.0,11.6,29.9,1299.0,8571.4,50.0,50.0,200.0104,-6.103515625e-05
1300,200.0,11.6,29.9,1300.0,8571.4,50.0,50.0,200.01027,-0.0001373291015625
1301,200.0,11.6,29.9,1301.0,8571.4,50.0,50.0,200.01013,-0.0001373291015625
1302,200.0,11.6,29.9,1302.0,8571.4,50.0,50.0,200.01004,-9.1552734375e-05
1303,200.0,11.6,29.9,1303.0,8571.4,50.0,50.0,200.00998,-6.103515625e-05
1304,200.0,11.6,29.9,1304.0,8571.4,50.0,50.0,200.00986,-0.0001220703125
1305,200.0,11.6,29.9,1305.0,8571.4,50.0,50.0,200.00977,-9.1552734375e-05
1306,200.0,11.6,29.9,1306.0,8571.4,50.0,50.0,200.00967,-9.1552734375e-05
1307,200.0,11.6,29.9,1307.0,8571.4,50.0,50.0,200.00958,-9.1552734375e-05
1308,200.0,11.6,29.9,1308.0,8571.4,50.0,50.0,200.00946,-0.0001220703125
1309,200.0,11.6,29.9,1309.0,8571.4,50.0,50.0,200.0094,-6.103515625e-05
1310,200.0,11.6,29.9,1310.0,8571.4,50.0,50.0,200.00926,-0.0001373291015625
1311,200.0,11.6,29.9,1311.0,8571.4,50.0,50.0,200.00919,-7.62939453125e-05
1312,200.0,11.6,29.9,1312.0,8571.4,50.0,50.0,200.0091,-9.1552734375e-05
1313,200.0,11.6,29.9,1313.0,8571.4,50.0,50.0,200.00899,-0.0001068115234375
1314,200.0,11.6,29.9,1314.0,8571.4,50.0,50.0,200.0089,-9.1552734375e-05
1315,200.0,11.6,29.9,1315.0,8571.4,50.0,50.0,200.00887,-3.0517578125e-05
1316,200.0,11.6,29.9,1316.0,8571.4,50.0,50.0,200.00876,-0.0001068115234375
1317,200.0,11.6,29.9,1317.0,8571.4,50.0,50.0,200.00865,-0.0001068115234375
1318,200.0,11.6,29.9,1318.0,8571.4,50.0,50.0,200.00858,-7.62939453125e-05
1319,200.0,11.6,29.9,1319.0,8571.4,50.0,50.0,200.00851,-6.103515625e-05
1320,200.0,11.6,29.9,1320.0,8571.4,50.0,50.0,200.00836,-0.000152587890625
1321,200.0,11.6,29.9,1321.0,8571.4,50.0,50.0,200.0083,-6.103515625e-05
1322,200.0,11.6,29.9,1322.0,8571.4,50.0,50.0,200.00822,-7.62939453125e-05
1323,200.0,11.6,29.9,1323.0,8571.4,50.0,50.0,200.00813,-9.1552734375e-05
1324,200.0,11.6,29.9,1324.0,8571.4,50.0,50.0,200.00806,-7.62939453125e-05
1325,200.0,11.6,29.9,1325.0,8571.4,50.0,50.0,200.00797,-9.1552734375e-05
1326,200.0,11.6,29.9,1326.0,8571.4,50.0,50.0,200.0079,-6.103515625e-05
1327,200.0,11.6,29.9,1327.0,8571.4,50.0,50.0,200.00784,-6.103515625e-05
1328,200.0,11.6,29.9,1328.0,8571.4,50.0,50.0,200.00777,-7.62939453125e-05
1329,200.0,11.6,29.9,1329.0,8571.4,50.0,50.0,200.00768,-9.1552734375e-05
1330,200.0,11.6,29.9,1330.0,8571.4,50.0,50.0,200.00761,-6.103515625e-05
1331,200.0,11.6,29.9,1331.0,8571.4,50.0,50.0,200.00755,-6.103515625e-05
1332,200.0,11.6,29.9,1332.0,8571.4,50.0,50.0,200.00745,-0.0001068115234375
1333,200.0,11.6,29.9,1333.0,8571.4,50.0,50.0,200.00737,-7.62939453125e-05
1334,200.0,11.6,29.9,1334.0,8571.4,50.0,50.0,200.00731,-6.103515625e-05
1335,200.0,11.6,29.9,1335.0,8571.4,50.0,50.0,200.00725,-6.103515625e-05
1336,200.0,11.6,29.9,1336.0,8571.4,50.0,50.0,200.00717,-7.62939453125e-05
1337,200.0,11.6,29.9,1337.0,8571.4,50.0,50.0,200.00711,-6.103515625e-05
1338,200.0,11.6,29.9,1338.0,8571.4,50.0,50.0,200.00703,-7.62939453125e-05
1339,200.0,11.6,29.9,1339.0,8571.4,50.0,50.0,200.00699,-4.57763671875e-05
1340,200.0,11.6,29.9,1340.0,8571.4,50.0,50.0,200.00691,-7.62939453125e-05
1341,200.0,11.6,29.9,1341.0,8571.4,50.0,50.0,200.00679,-0.0001220703125
1342,200.0,11.6,29.9,1342.0,8571.4,50.0,50.0,200.00673,-6.103515625e-05
1343,200.0,11.6,29.9,1343.0,8571.4,50.0,50.0,200.00668,-4.57763671875e-05
1344,200.0,11.6,29.9,1344.0,8571.4,50.0,50.0,200.00662,-6.103515625e-05
1345,200.0,11.6,29.9,1345.0,8571.4,50.0,50.0,200.00658,-4.57763671875e-05
1346,200.0,11.6,29.9,1346.0,8571.4,50.0,50.0,200.00645,-0.0001220703125
1347,200.0,11.6,29.9,1347.0,8571.4,50.0,50.0,200.00644,-1.52587890625e-05
1348,200.0,11.6,29.9,1348.0,8571.4,50.0,50.0,200.00635,-9.1552734375e-05
1349,200.0,11.6,29.9,1349.0,8571.4,50.0,50.0,200.0063,-4.57763671875e-05
1350,200.0,11.6,29.9,1350.0,8571.4,50.0,50.0,200.00626,-4.57763671875e-05
1351,200.0,11.6,29.9,1351.0,8571.4,50.0,50.0,200.00616,-9.1552734375e-05
1352,200.0,11.6,29.9,1352.0,8571.4,50.0,50.0,200.00612,-4.57763671875e-05
1353,200.0,11.6,29.9,1353.0,8571.4,50.0,50.0,200.00606,-6.103515625e-05
1354,200.0,11.6,29.9,1354.0,8571.4,50.0,50.0,200.00598,-7.62939453125e-05
1355,200.0,11.6,29.9,1355.0,8571.4,50.0,50.0,200.00592,-6.103515625e-05
1356,200.0,11.6,29.9,1356.0,8571.4,50.0,50.0,200.00587,-4.57763671875e-05
1357,200.0,11.6,29.9,1357.0,8571.4,50.0,50.0,200.00584,-3.0517578125e-05
1358,200.0,11.6,29.9,1358.0,8571.4,50.0,50.0,200.00575,-9.1552734375e-05
1359,200.0,11.6,29.9,1359.0,8571.4,50.0,50.0,200.0057,-4.57763671875e-05
1360,200.0,11.6,29.9,1360.0,8571.4,50.0,50.0,200.00562,-9.1552734375e-05
1361,200.0,11.6,29.9,1361.0,8571.4,50.0,50.0,200.0056,-1.52587890625e-05
1362,200.0,11.6,29.9,1362.0,8571.4,50.0,50.0,200.00554,-6.103515625e-05
1363,200.0,11.6,29.9,1363.0,8571.4,50.0,50.0,200.00548,-6.103515625e-05
1364,200.0,11.6,29.9,1364.0,8571.4,50.0,50.0,200.00542,-6.103515625e-05
1365,200.0,11.6,29.9,1365.0,8571.4,50.0,50.0,200.00536,-6.103515625e-05
1366,200.0,11.6,29.9,1366.0,8571.4,50.0,50.0,200.00531,-4.57763671875e-05
1367,200.0,11.6,29.9,1367.0,8571.4,50.0,50.0,200.00525,-6.103515625e-05
1368,200.0,11.6,29.9,1368.0,8571.4,50.0,50.0,200.00522,-3.0517578125e-05
1369,200.0,11.6,29.9,1369.0,8571.4,50.0,50.0,200.00516,-6.103515625e-05
1370,200.0,11.6,29.9,1370.0,8571.4,50.0,50.0,200.0051,-6.103515625e-05
1371,200.0,11.6,29.9,1371.0,8571.4,50.0,50.0,200.00504,-6.103515625e-05
1372,200.0,11.6,29.9,1372.0,8571.4,50.0,50.0,200.005,-3.0517578125e-05
1373,200.0,11.6,29.9,1373.0,8571.4,50.0,50.0,200.00494,-6.103515625e-05
1374,200.0,11.6,29.9,1374.0,8571.4,50.0,50.0,200.00491,-3.0517578125e-05
1375,200.0,11.6,29.9,1375.0,8571.4,50.0,50.0,200.00484,-7.62939453125e-05
1376,200.0,11.6,29.9,1376.0,8571.4,50.0,50.0,200.00478,-6.103515625e-05
1377,200.0,11.6,29.9,1377.0,8571.4,50.0,50.0,200.00475,-3.0517578125e-05
1378,200.0,11.6,29.9,1378.0,8571.4,50.0,50.0,200.0047,-4.57763671875e-05
1379,200.0,11.6,29.9,1379.0,8571.4,50.0,50.0,200.00465,-4.57763671875e-05
1380,200.0,11.6,29.9,1380.0,8571.4,50.0,50.0,200.00461,-4.57763671875e-05
1381,200.0,11.6,29.9,1381.0,8571.4,50.0,50.0,200.00456,-4.57763671875e-05
1382,200.0,11.6,29.9,1382.0,8571.4,50.0,50.0,200.00452,-4.57763671875e-05
1383,200.0,11.6,29.9,1383.0,8571.4,50.0,50.0,200.00447,-4.57763671875e-05
1384,200.0,11.6,29.9,1384.0,8571.4,50.0,50.0,200.00443,-4.57763671875e-05
1385,200.0,11.6,29.9,1385.0,8571.4,50.0,50.0,200.00438,-4.57763671875e-05
1386,200.0,11.6,29.9,1386.0,8571.4,50.0,50.0,200.00433,-4.57763671875e-05
1387,200.0,11.6,29.9,1387.0,8571.4,50.0,50.0,200.00429,-4.57763671875e-05
1388,200.0,11.6,29.9,1388.0,8571.4,50.0,50.0,200.00424,-4.57763671875e-05
1389,200.0,11.6,29.9,1389.0,8571.4,50.0,50.0,200.00417,-7.62939453125e-05
1390,200.0,11.6,29.9,1390.0,8571.4,50.0,50.0,200.00415,-1.52587890625e-05
1391,200.0,11.6,29.9,1391.0,8571.4,50.0,50.0,200.00412,-3.0517578125e-05
1392,200.0,11.6,29.9,1392.0,8571.4,50.0,50.0,200.00409,-3.0517578125e-05
1393,200.0,11.6,29.9,1393.0,8571.4,50.0,50.0,200.00409,-0.0
1394,200.0,11.6,29.9,1394.0,8571.4,50.0,50.0,200.004,-9.1552734375e-05
1395,200.0,11.6,29.9,1395.0,8571.4,50.0,50.0,200.00395,-4.57763671875e-05
1396,200.0,11.6,29.9,1396.0,8571.4,50.0,50.0,200.0039,-4.57763671875e-05
1397,200.0,11.6,29.9,1397.0,8571.4,50.0,50.0,200.00389,-1.52587890625e-05
1398,200.0,11.6,29.9,1398.0,8571.4,50.0,50.0,200.00383,-6.103515625e-05
1399,200.0,11.6,29.9,1399.0,8571.4,50.0,50.0,200.00378,-4.57763671875e-05
1400,200.0,11.6,29.9,1400.0,8571.4,50.0,50.0,200.00374,-4.57763671875e-05
1401,200.0,11.6,29.9,1401.0,8571.4,50.0,50.0,200.00372,-1.52587890625e-05
1402,200.0,11.6,29.9,1402.0,8571.4,50.0,50.0,200.0037,-3.0517578125e-05
1403,200.0,11.6,29.9,1403.0,8571.4,50.0,50.0,200.00365,-4.57763671875e-05
1404,200.0,11.6,29.9,1404.0,8571.4,50.0,50.0,200.0036,-4.57763671875e-05
1405,200.0,11.6,29.9,1405.0,8571.4,50.0,50.0,200.00357,-3.0517578125e-05
1406,200.0,11.6,29.9,1406.0,8571.4,50.0,50.0,200.00356,-1.52587890625e-05
1407,200.0,11.6,29.9,1407.0,8571.4,50.0,50.0,200.0035,-6.103515625e-05
1408,200.0,11.6,29.9,1408.0,8571.4,50.0,50.0,200.0035,-0.0
1409,200.0,11.6,29.9,1409.0,8571.4,50.0,50.0,200.00348,-1.52587890625e-05
1410,200.0,11.6,29.9,1410.0,8571.4,50.0,50.0,200.00343,-4.57763671875e-05
1411,200.0,11.6,29.9,1411.0,8571.4,50.0,50.0,200.00334,-9.1552734375e-05
1412,200.0,11.6,29.9,1412.0,8571.4,50.0,50.0,200.00331,-3.0517578125e-05
1413,200.0,11.6,29.9,1413.0,8571.4,50.0,50.0,200.0033,-1.52587890625e-05
1414,200.0,11.6,29.9,1414.0,8571.4,50.0,50.0,200.00325,-4.57763671875e-05
1415,200.0,11.6,29.9,1415.0,8571.4,50.0,50.0,200.0033,4.57763671875e-05
1416,200.0,11.6,29.9,1416.0,8571.4,50.0,50.0,200.00323,-6.103515625e-05
1417,200.0,11.6,29.9,1417.0,8571.4,50.0,50.0,200.00319,-4.57763671875e-05
1418,200.0,11.6,29.9,1418.0,8571.4,50.0,50.0,200.00313,-6.103515625e-05
1419,200.0,11.6,29.9,1419.0,8571.4,50.0,50.0,200.00311,-1.52587890625e-05
1420,200.0,11.6,29.9,1420.0,8571.4,50.0,50.0,200.00311,-0.0
1421,200.0,11.6,29.9,1421.0,8571.4,50.0,50.0,200.00305,-6.103515625e-05
1422,200.0,11.6,29.9,1422.0,8571.4,50.0,50.0,200.00304,-1.52587890625e-05
1423,200.0,11.6,29.9,1423.0,8571.4,50.0,50.0,200.00299,-4.57763671875e-05
1424,200.0,11.6,29.9,1424.0,8571.4,50.0,50.0,200.00296,-3.0517578125e-05
1425,200.0,11.6,29.9,1425.0,8571.4,50.0,50.0,200.00293,-3.0517578125e-05
1426,200.0,11.6,29.9,1426.0,8571.4,50.0,50.0,200.00287,-6.103515625e-05
1427,200.0,11.6,29.9,1427.0,8571.4,50.0,50.0,200.00287,-0.0
1428,200.0,11.6,29.9,1428.0,8571.4,50.0,50.0,200.00287,-0.0
1429,200.0,11.6,29.9,1429.0,8571.4,50.0,50.0,200.00282,-4.57763671875e-05
1430,200.0,11.6,29.9,1430.0,8571.4,50.0,50.0,200.00279,-3.0517578125e-05
1431,200.0,11.6,29.9,1431.0,8571.4,50.0,50.0,200.00278,-1.52587890625e-05
1432,200.0,11.6,29.9,1432.0,8571.4,50.0,50.0,200.00276,-1.52587890625e-05
1433,200.0,11.6,29.9,1433.0,8571.4,50.0,50.0,200.0027,-6.103515625e-05
1434,200.0,11.6,29.9,1434.0,8571.4,50.0,50.0,200.0027,-0.0
1435,200.0,11.6,29.9,1435.0,8571.4,50.0,50.0,200.00264,-6.103515625e-05
1436,200.0,11.6,29.9,1436.0,8571.4,50.0,50.0,200.00261,-3.0517578125e-05
1437,200.0,11.6,29.9,1437.0,8571.4,50.0,50.0,200.0026,-1.52587890625e-05
1438,200.0,11.6,29.9,1438.0,8571.4,50.0,50.0,200.00258,-1.52587890625e-05
1439,200.0,11.6,29.9,1439.0,8571.4,50.0,50.0,200.00253,-4.57763671875e-05
1440,200.0,11.6,29.9,1440.0,8571.4,50.0,50.0,200.00255,1.52587890625e-05
1441,200.0,11.6,29.9,1441.0,8571.4,50.0,50.0,200.00252,-3.0517578125e-05
1442,200.0,11.6,29.9,1442.0,8571.4,50.0,50.0,200.00246,-6.103515625e-05
1443,200.0,11.6,29.9,1443.0,8571.4,50.0,50.0,200.00247,1.52587890625e-05
1444,200.0,11.6,29.9,1444.0,8571.4,50.0,50.0,200.00241,-6.103515625e-05
1445,200.0,11.6,29.9,1445.0,8571.4,50.0,50.0,200.00243,1.52587890625e-05
1446,200.0,11.6,29.9,1446.0,8571.4,50.0,50.0,200.00237,-6.103515625e-05
1447,200.0,11.6,29.9,1447.0,8571.4,50.0,50.0,200.00237,-0.0
1448,200.0,11.6,29.9,1448.0,8571.4,50.0,50.0,200.0023,-6.103515625e-05
1449,200.0,11.6,29.9,1449.0,8571.4,50.0,50.0,200.0023,-0.0
1450,200.0,11.6,29.9,1450.0,8571.4,50.0,50.0,200.00229,-1.52587890625e-05
1451,200.0,11.6,29.9,1451.0,8571.4,50.0,50.0,200.00223,-6.103515625e-05
1452,200.0,11.6,29.9,1452.0,8571.4,50.0,50.0,200.00223,-0.0
1453,200.0,11.6,29.9,1453.0,8571.4,50.0,50.0,200.00223,-0.0
1454,200.0,11.6,29.9,1454.0,8571.4,50.0,50.0,200.00223,-0.0
1455,200.0,11.6,29.9,1455.0,8571.4,50.0,50.0,200.00217,-6.103515625e-05
1456,200.0,11.6,29.9,1456.0,8571.4,50.0,50.0,200.00217,-0.0
1457,200.0,11.6,29.9,1457.0,8571.4,50.0,50.0,200.00214,-3.0517578125e-05
1458,200.0,11.6,29.9,1458.0,8571.4,50.0,50.0,200.0021,-3.0517578125e-05
1459,200.0,11.6,29.9,1459.0,8571.4,50.0,50.0,200.00208,-3.0517578125e-05
1460,200.0,11.6,29.9,1460.0,8571.4,50.0,50.0,200.00206,-1.52587890625e-05
1461,200.0,11.6,29.9,1461.0,8571.4,50.0,50.0,200.00203,-3.0517578125e-05
1462,200.0,11.6,29.9,1462.0,8571.4,50.0,50.0,200.00206,3.0517578125e-05
1463,200.0,11.6,29.9,1463.0,8571.4,50.0,50.0,200.00198,-7.62939453125e-05
1464,200.0,11.6,29.9,1464.0,8571.4,50.0,50.0,200.00201,3.0517578125e-05
1465,200.0,11.6,29.9,1465.0,8571.4,50.0,50.0,200.00198,-3.0517578125e-05
1466,200.0,11.6,29.9,1466.0,8571.4,50.0,50.0,200.00195,-3.0517578125e-05
1467,200.0,11.6,29.9,1467.0,8571.4,50.0,50.0,200.00192,-3.0517578125e-05
1468,200.0,11.6,29.9,1468.0,8571.4,50.0,50.0,200.00189,-3.0517578125e-05
1469,200.0,11.6,29.9,1469.0,8571.4,50.0,50.0,200.00185,-4.57763671875e-05
1470,200.0,11.6,29.9,1470.0,8571.4,50.0,50.0,200.00186,1.52587890625e-05
1471,200.0,11.6,29.9,1471.0,8571.4,50.0,50.0,200.00183,-3.0517578125e-05
1472,200.0,11.6,29.9,1472.0,8571.4,50.0,50.0,200.00183,-0.0
1473,200.0,11.6,29.9,1473.0,8571.4,50.0,50.0,200.0018,-3.0517578125e-05
1474,200.0,11.6,29.9,1474.0,8571.4,50.0,50.0,200.00182,1.52587890625e-05
1475,200.0,11.6,29.9,1475.0,8571.4,50.0,50.0,200.00179,-3.0517578125e-05
1476,200.0,11.6,29.9,1476.0,8571.4,50.0,50.0,200.00175,-3.0517578125e-05
1477,200.0,11.6,29.9,1477.0,8571.4,50.0,50.0,200.00175,-0.0
1478,200.0,11.6,29.9,1478.0,8571.4,50.0,50.0,200.00171,-4.57763671875e-05
1479,200.0,11.6,29.9,1479.0,8571.4,50.0,50.0,200.0017,-1.52587890625e-05
1480,200.0,11.6,29.9,1480.0,8571.4,50.0,50.0,200.00171,1.52587890625e-05
1481,200.0,11.6,29.9,1481.0,8571.4,50.0,50.0,200.0017,-1.52587890625e-05
1482,200.0,11.6,29.9,1482.0,8571.4,50.0,50.0,200.00168,-1.52587890625e-05
1483,200.0,11.6,29.9,1483.0,8571.4,50.0,50.0,200.00163,-4.57763671875e-05
1484,200.0,11.6,29.9,1484.0,8571.4,50.0,50.0,200.00163,-0.0
1485,200.0,11.6,29.9,1485.0,8571.4,50.0,50.0,200.00165,1.52587890625e-05
1486,200.0,11.6,29.9,1486.0,8571.4,50.0,50.0,200.0016,-4.57763671875e-05
1487,200.0,11.6,29.9,1487.0,8571.4,50.0,50.0,200.00159,-1.52587890625e-05
1488,200.0,11.6,29.9,1488.0,8571.4,50.0,50.0,200.00157,-1.52587890625e-05
1489,200.0,11.6,29.9,1489.0,8571.4,50.0,50.0,200.00156,-1.52587890625e-05
1490,200.0,11.6,29.9,1490.0,8571.4,50.0,50.0,200.00154,-1.52587890625e-05
1491,200.0,11.6,29.9,1491.0,8571.4,50.0,50.0,200.00154,-0.0
1492,200.0,11.6,29.9,1492.0,8571.4,50.0,50.0,200.0015,-4.57763671875e-05
1493,200.0,11.6,29.9,1493.0,8571.4,50.0,50.0,200.0015,-0.0
1494,200.0,11.6,29.9,1494.0,8571.4,50.0,50.0,200.00151,1.52587890625e-05
1495,200.0,11.6,29.9,1495.0,8571.4,50.0,50.0,200.00146,-4.57763671875e-05
1496,200.0,11.6,29.9,1496.0,8571.4,50.0,50.0,200.00148,1.52587890625e-05
1497,200.0,11.6,29.9,1497.0,8571.4,50.0,50.0,200.00143,-4.57763671875e-05
1498,200.0,11.6,29.9,1498.0,8571.4,50.0,50.0,200.00142,-1.52587890625e-05
1499,200.0,11.6,29.9,1499.0,8571.4,50.0,50.0,200.00143,1.52587890625e-05
1500,200.0,11.6,29.9,1500.0,8571.4,50.0,50.0,200.00139,-4.57763671875e-05
1501,200.0,11.6,29.9,1501.0,8571.4,50.0,50.0,200.00139,-0.0
1502,200.0,11.6,29.9,1502.0,8571.4,50.0,50.0,200.00136,-3.0517578125e-05
1503,200.0,11.6,29.9,1503.0,8571.4,50.0,50.0,200.00133,-3.0517578125e-05
1504,200.0,11.6,29.9,1504.0,8571.4,50.0,50.0,200.00134,1.52587890625e-05
1505,200.0,11.6,29.9,1505.0,8571.4,50.0,50.0,200.00133,-1.52587890625e-05
1506,200.0,11.6,29.9,1506.0,8571.4,50.0,50.0,200.00133,-0.0
1507,200.0,11.6,29.9,1507.0,8571.4,50.0,50.0,200.00133,-0.0
1508,200.0,11.6,29.9,1508.0,8571.4,50.0,50.0,200.00128,-4.57763671875e-05
1509,200.0,11.6,29.9,1509.0,8571.4,50.0,50.0,200.00131,3.0517578125e-05
